post_url,linkedin_time,time_stamp,profile_link
https://www.linkedin.com/posts/qualman_focusonwhatmatters-businesspodcast-focused-activity-6722113256439345152-pk1l?utm_source=share&utm_medium=member_desktop,3yr,2020-10-14 11:58,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_digitalmarketing-influencermarketing-podcast-activity-6721808203933335553-7Avf?utm_source=share&utm_medium=member_desktop,3yr,2020-10-13 15:46,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_the-focus-project-the-not-so-simple-art-activity-6721804669854732289-5xaU?utm_source=share&utm_medium=member_desktop,3yr,2020-10-13 15:31,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_primeday-primeday-amazonprimeday-activity-6721790802504364032-eduB?utm_source=share&utm_medium=member_desktop,3yr,2020-10-13 14:36,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_itimpact-virtually-activity-6720370068556918784-z9ny?utm_source=share&utm_medium=member_desktop,3yr,2020-10-09 16:31,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_itimpackt-activity-6717068657815621632-xe4j?utm_source=share&utm_medium=member_desktop,3yr,2020-09-30 13:52,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coffee-nationalcoffeeday-activity-6716830844943769601-EYO0?utm_source=share&utm_medium=member_desktop,3yr,2020-09-29 22:07,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_i-met-erik-qualman-or-perhaps-i-should-say-activity-6711262371056373760-TJxr?utm_source=share&utm_medium=member_desktop,3yr,2020-09-14 13:20,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_do-you-struggle-with-staying-focused-my-activity-6706981108191498240-zK_y?utm_source=share&utm_medium=member_desktop,3yr,2020-09-02 17:48,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_184-the-focus-project-with-erik-qualman-activity-6706175113668231168-6PZ1?utm_source=share&utm_medium=member_desktop,3yr,2020-08-31 12:25,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-activity-6705152238148558848-Vszg?utm_source=share&utm_medium=member_desktop,3yr,2020-08-28 16:41,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_ballogy-nbpa-team-up-to-offer-youth-athletes-activity-6704733720731107328-pBHX?utm_source=share&utm_medium=member_desktop,3yr,2020-08-27 12:58,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-quarantine-thefocusproject-activity-6700127516113420288-ds0U?utm_source=share&utm_medium=member_desktop,3yr,2020-08-14 19:54,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-selfempowerment-quarantine-activity-6694569165774307328-hqGP?utm_source=share&utm_medium=member_desktop,3yr,2020-07-30 11:47,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-stressrelief-selfempowerment-activity-6693900504558399488-XM6l?utm_source=share&utm_medium=member_desktop,3yr,2020-07-28 15:30,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscases-coronavirusstats-activity-6693517955713646592-4pQQ?utm_source=share&utm_medium=member_desktop,3yr,2020-07-27 14:10,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscasesunitedstates-coronavirusstatsus-activity-6686365068738863104-AUuP?utm_source=share&utm_medium=member_desktop,3yr,2020-07-07 20:27,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscasesunitedstates-coronavirusstatsus-activity-6683732855807373312-eOSw?utm_source=share&utm_medium=member_desktop,3yr,2020-06-30 14:08,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_spartan-msu-gogreen-activity-6683434867658678272-9cWW?utm_source=share&utm_medium=member_desktop,3yr,2020-06-29 18:24,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscases-coronavirusstats-activity-6683380962295992322-S83o?utm_source=share&utm_medium=member_desktop,3yr,2020-06-29 14:49,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscases-coronavirusstats-activity-6683380578341015552-lwUo?utm_source=share&utm_medium=member_desktop,3yr,2020-06-29 14:48,https://www.linkedin.com/in/qualman/
